Artist,Song Title,Song ID,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Taylor Swift,How Did It End?,5Bedn0svl0ZD7RGmJkmKKw,,,,,,,,,,,,,,,,,,
Taylor Swift,I Hate It Here,3hlGuz3loYoLfI3bpwieWq,,,,,,,,,,,,,,,,,,
Taylor Swift,Chloe or Sam or Sophia or Marcus,1rmEsOezwf2lmIZTMAO5Ag,,,,,,,,,,,,,,,,,,
Taylor Swift,I Look in People's Windows,1Zai5UJ2di3qEuR2HeT2s8,,,,,,,,,,,,,,,,,,
Taylor Swift,Down Bad,2F3N9tdombb64aW6VtZOdo,,,,,,,,,,,,,,,,,,
Taylor Swift,Peter,3zMDGj4D8ogaYgAIZPeU7S,,,,,,,,,,,,,,,,,,
Taylor Swift,Cassandra,0g4fMVo4JjwnIpTfFfLdxS,,,,,,,,,,,,,,,,,,
Taylor Swift,The Bolter,2913xXOVAIDAqxzV2g4VcU,,,,,,,,,,,,,,,,,,
Taylor Swift,I Can Do It With a Broken Heart,4q5YezDOIPcoLr8R81x9qy,,,,,,,,,,,,,,,,,,
Taylor Swift,The Manuscript,1DTRUYVd8rYpla9hhVVwjo,,,,,,,,,,,,,,,,,,
Taylor Swift,Robin,2CnjDMdpRjlWv04Xk3s6MW,,,,,,,,,,,,,,,,,,
Taylor Swift,The Tortured Poets Department,3NMrVbIVWT3fPXBj0rNDKG,,,,,,,,,,,,,,,,,,
Taylor Swift,"So Long, London",3Vevii7qKqrmW8CcyzBHDl,,,,,,,,,,,,,,,,,,
Taylor Swift,My Boy Only Breaks His Favorite Toys,2XXwLdtuAcE0HSCu61ijAb,,,,,,,,,,,,,,,,,,
Taylor Swift,Florida!!! (feat. Florence + The Machine),3ZVFcD8Wlw9T9klGqmJf9F,,,,,,,,,,,,,,,,,,
Taylor Swift,But Daddy I Love Him,5og4Qzt92jJzVDkOtSEilb,,,,,,,,,,,,,,,,,,
Taylor Swift,Who’s Afraid of Little Old Me?,36t6frENUtCYKuZus6aYDO,,,,,,,,,,,,,,,,,,
Taylor Swift,Guilty as Sin?,0W0iAC1VGlB82PI6elxFYf,,,,,,,,,,,,,,,,,,
Taylor Swift,loml,6RSG1dKPV5gEvILwJb4QtS,,,,,,,,,,,,,,,,,,
Taylor Swift,The Alchemy,1dhMTsEZz6ZEquGvmzVoHn,,,,,,,,,,,,,,,,,,
Taylor Swift,Fresh Out The Slammer,3fO566xJgwxIa3qGCGBvIC,,,,,,,,,,,,,,,,,,
Taylor Swift,The Smallest Man Who Ever Lived,2v1ivOOsgn64g5OywuH55L,,,,,,,,,,,,,,,,,,
Taylor Swift,I Can Fix Him (No Really I Can),2h3MDMf8sd9s4XIzpTBIjX,,,,,,,,,,,,,,,,,,
Taylor Swift,Clara Bow,1UlhrRvYzbHEyugEDspXUB,,,,,,,,,,,,,,,,,,
Taylor Swift,Fortnight (feat. Post Malone),5ggbblU7Tn5hz3cDTTFXxS,,,,,,,,,,,,,,,,,,
Taylor Swift,Down Bad,5O4SPACkaBSKjBJEPYJwfQ,,,,,,,,,,,,,,,,,,
Taylor Swift,cardigan,4R2kfaDFhslZEMJqAFNpdd,,,,,,,,,,,,,,,,,,
Taylor Swift,Karma,7KokYm8cMIXCsGVmUvKtqf,,,,,,,,,,,,,,,,,,
Taylor Swift,...Ready For It?,2yLa0QULdQr0qAIvVwN6B5,,,,,,,,,,,,,,,,,,
Taylor Swift,The Man,3RauEVgRgj1IuWdJ9fDs70,,,,,,,,,,,,,,,,,,
Taylor Swift,Now That We Don't Talk (Taylor's Version) (From The Vault),5KD6AEm19QnMbfWpfoOHMl,,,,,,,,,,,,,,,,,,
Taylor Swift,You’re Losing Me (From The Vault),3CWq0pAKKTWb0K4yiglDc4,,,,,,,,,,,,,,,,,,
Taylor Swift,Look What You Made Me Do,1P17dC1amhFzptugyAO7Il,,,,,,,,,,,,,,,,,,
Taylor Swift,Delicate,6NFyWDv5CjfwuzoCkw47Xf,,,,,,,,,,,,,,,,,,
Taylor Swift,Getaway Car,0VE4kBnHJUgtMf0dy6DRmW,,,,,,,,,,,,,,,,,,
Taylor Swift,You Need To Calm Down,6RRNNciQGZEXnqk8SQ9yv5,,,,,,,,,,,,,,,,,,
Taylor Swift,Our Song,15DeqWWQB4dcEWzJg15VrN,,,,,,,,,,,,,,,,,,
Taylor Swift,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),5enxwA8aAbwZbf5qCHORXi,,,,,,,,,,,,,,,,,,
Taylor Swift,Blank Space,1p80LdxRV74UKvL8gnD7ky,,,,,,,,,,,,,,,,,,
Taylor Swift,Enchanted (Taylor's Version),3sW3oSbzsfecv9XoUdGs7h,,,,,,,,,,,,,,,,,,
Taylor Swift,Style (Taylor's Version),1hjRhYpWyqDpPahmSlUTlc,,,,,,,,,,,,,,,,,,
Taylor Swift,Paper Rings,4y5bvROuBDPr5fuwXbIBZR,,,,,,,,,,,,,,,,,,
Taylor Swift,Miss Americana & The Heartbreak Prince,214nt20w5wOxJnY462klLw,,,,,,,,,,,,,,,,,,
Taylor Swift,"You're On Your Own, Kid",4D7BCuvgdJlYvlX5WlN54t,,,,,,,,,,,,,,,,,,
Taylor Swift,Lavender Haze,5jQI2r1RdgtuT8S3iG8zFC,0.733,0.436,10.0,-10.489,1.0,0.08,0.258,0.000573,0.157,0.0976,96.985,audio_features,5jQI2r1RdgtuT8S3iG8zFC,spotify:track:5jQI2r1RdgtuT8S3iG8zFC,https://api.spotify.com/v1/tracks/5jQI2r1RdgtuT8S3iG8zFC,https://api.spotify.com/v1/audio-analysis/5jQI2r1RdgtuT8S3iG8zFC,202396.0,4.0
Taylor Swift,"""Slut!"" (Taylor's Version) (From The Vault)",71BqAINEnezjQfxE4VuJfq,0.629,0.413,7.0,-13.178,1.0,0.055,0.345,7.62e-05,0.0603,0.306,77.983,audio_features,71BqAINEnezjQfxE4VuJfq,spotify:track:71BqAINEnezjQfxE4VuJfq,https://api.spotify.com/v1/tracks/71BqAINEnezjQfxE4VuJfq,https://api.spotify.com/v1/audio-analysis/71BqAINEnezjQfxE4VuJfq,180381.0,4.0
Taylor Swift,Bejeweled,3qoftcUZaUOncvIYjFSPdE,0.696,0.559,7.0,-9.19,1.0,0.0693,0.0618,5.58e-05,0.0887,0.433,163.999,audio_features,3qoftcUZaUOncvIYjFSPdE,spotify:track:3qoftcUZaUOncvIYjFSPdE,https://api.spotify.com/v1/tracks/3qoftcUZaUOncvIYjFSPdE,https://api.spotify.com/v1/audio-analysis/3qoftcUZaUOncvIYjFSPdE,194166.0,4.0
Taylor Swift,You Belong With Me (Taylor’s Version),1qrpoAMXodY6895hGKoUpA,0.632,0.773,6.0,-4.856,1.0,0.0346,0.0623,0.0,0.0885,0.474,130.033,audio_features,1qrpoAMXodY6895hGKoUpA,spotify:track:1qrpoAMXodY6895hGKoUpA,https://api.spotify.com/v1/tracks/1qrpoAMXodY6895hGKoUpA,https://api.spotify.com/v1/audio-analysis/1qrpoAMXodY6895hGKoUpA,231124.0,4.0
Taylor Swift,Shake It Off,5xTtaWoae3wi06K5WfVUUH,0.647,0.785,7.0,-5.414,1.0,0.165,0.0561,0.0,0.148,0.943,160.015,audio_features,5xTtaWoae3wi06K5WfVUUH,spotify:track:5xTtaWoae3wi06K5WfVUUH,https://api.spotify.com/v1/tracks/5xTtaWoae3wi06K5WfVUUH,https://api.spotify.com/v1/audio-analysis/5xTtaWoae3wi06K5WfVUUH,219200.0,4.0
Taylor Swift,illicit affairs,2NmsngXHeC1GQ9wWrzhOMf,0.559,0.31,10.0,-10.445,1.0,0.0338,0.881,0.0,0.106,0.46,119.845,audio_features,2NmsngXHeC1GQ9wWrzhOMf,spotify:track:2NmsngXHeC1GQ9wWrzhOMf,https://api.spotify.com/v1/tracks/2NmsngXHeC1GQ9wWrzhOMf,https://api.spotify.com/v1/audio-analysis/2NmsngXHeC1GQ9wWrzhOMf,190898.0,4.0
Taylor Swift,my tears ricochet,1MgV7FIyNxIG7WzMRJV5HC,0.456,0.263,0.0,-10.63,1.0,0.0332,0.806,0.0,0.0749,0.111,129.86,audio_features,1MgV7FIyNxIG7WzMRJV5HC,spotify:track:1MgV7FIyNxIG7WzMRJV5HC,https://api.spotify.com/v1/tracks/1MgV7FIyNxIG7WzMRJV5HC,https://api.spotify.com/v1/audio-analysis/1MgV7FIyNxIG7WzMRJV5HC,255894.0,4.0
Taylor Swift,exile (feat. Bon Iver),4pvb0WLRcMtbPGmtejJJ6y,0.298,0.38,6.0,-8.426,1.0,0.0287,0.778,5.62e-05,0.11,0.152,75.602,audio_features,4pvb0WLRcMtbPGmtejJJ6y,spotify:track:4pvb0WLRcMtbPGmtejJJ6y,https://api.spotify.com/v1/tracks/4pvb0WLRcMtbPGmtejJJ6y,https://api.spotify.com/v1/audio-analysis/4pvb0WLRcMtbPGmtejJJ6y,285634.0,4.0
Taylor Swift,champagne problems,0sY6ZUTh4yoctD8VIXz339,0.462,0.24,0.0,-12.077,1.0,0.0377,0.92,0.0,0.113,0.32,171.319,audio_features,0sY6ZUTh4yoctD8VIXz339,spotify:track:0sY6ZUTh4yoctD8VIXz339,https://api.spotify.com/v1/tracks/0sY6ZUTh4yoctD8VIXz339,https://api.spotify.com/v1/audio-analysis/0sY6ZUTh4yoctD8VIXz339,244000.0,4.0
Taylor Swift,Midnight Rain,3rWDp9tBPQR9z6U5YyRSK4,0.643,0.363,0.0,-11.738,1.0,0.0767,0.69,5.17e-05,0.115,0.23,139.865,audio_features,3rWDp9tBPQR9z6U5YyRSK4,spotify:track:3rWDp9tBPQR9z6U5YyRSK4,https://api.spotify.com/v1/tracks/3rWDp9tBPQR9z6U5YyRSK4,https://api.spotify.com/v1/audio-analysis/3rWDp9tBPQR9z6U5YyRSK4,174783.0,4.0
Taylor Swift,I Did Something Bad,4svZDCRz4cJoneBpjpx8DJ,0.696,0.602,0.0,-6.156,0.0,0.159,0.0679,2.11e-05,0.0696,0.305,82.989,audio_features,4svZDCRz4cJoneBpjpx8DJ,spotify:track:4svZDCRz4cJoneBpjpx8DJ,https://api.spotify.com/v1/tracks/4svZDCRz4cJoneBpjpx8DJ,https://api.spotify.com/v1/audio-analysis/4svZDCRz4cJoneBpjpx8DJ,238253.0,4.0
Taylor Swift,The Archer,3pHkh7d0lzM2AldUtz2x37,0.292,0.574,0.0,-9.375,1.0,0.0401,0.12,0.00569,0.0663,0.166,124.344,audio_features,3pHkh7d0lzM2AldUtz2x37,spotify:track:3pHkh7d0lzM2AldUtz2x37,https://api.spotify.com/v1/tracks/3pHkh7d0lzM2AldUtz2x37,https://api.spotify.com/v1/audio-analysis/3pHkh7d0lzM2AldUtz2x37,211240.0,4.0
Taylor Swift,Blank Space (Taylor's Version),45wMBGri1PORPjM9PwFfrS,0.737,0.725,0.0,-5.417,1.0,0.0641,0.0976,0.0,0.174,0.755,96.012,audio_features,45wMBGri1PORPjM9PwFfrS,spotify:track:45wMBGri1PORPjM9PwFfrS,https://api.spotify.com/v1/tracks/45wMBGri1PORPjM9PwFfrS,https://api.spotify.com/v1/audio-analysis/45wMBGri1PORPjM9PwFfrS,231833.0,4.0
Taylor Swift,Wildest Dreams (Taylor's Version),1K39ty6o1sHwwlZwO6a7wK,,,,,,,,,,,,,,,,,,
Taylor Swift,willow,0lx2cLdOt3piJbcaXIV74f,0.392,0.574,7.0,-9.195,1.0,0.17,0.833,0.00179,0.145,0.529,81.112,audio_features,0lx2cLdOt3piJbcaXIV74f,spotify:track:0lx2cLdOt3piJbcaXIV74f,https://api.spotify.com/v1/tracks/0lx2cLdOt3piJbcaXIV74f,https://api.spotify.com/v1/audio-analysis/0lx2cLdOt3piJbcaXIV74f,214707.0,4.0
Taylor Swift,the 1,0Jlcvv8IykzHaSmj49uNW8,0.777,0.357,0.0,-6.942,1.0,0.0522,0.757,7.28e-06,0.108,0.172,139.883,audio_features,0Jlcvv8IykzHaSmj49uNW8,spotify:track:0Jlcvv8IykzHaSmj49uNW8,https://api.spotify.com/v1/tracks/0Jlcvv8IykzHaSmj49uNW8,https://api.spotify.com/v1/audio-analysis/0Jlcvv8IykzHaSmj49uNW8,210252.0,4.0
Taylor Swift,right where you left me - bonus track,3zwMVvkBe2qIKDObWgXw4N,0.581,0.619,10.0,-6.524,1.0,0.0282,0.769,0.000106,0.117,0.645,137.915,audio_features,3zwMVvkBe2qIKDObWgXw4N,spotify:track:3zwMVvkBe2qIKDObWgXw4N,https://api.spotify.com/v1/tracks/3zwMVvkBe2qIKDObWgXw4N,https://api.spotify.com/v1/audio-analysis/3zwMVvkBe2qIKDObWgXw4N,245027.0,4.0
Taylor Swift,Style,4lIxdJw6W3Fg4vUIYCB0S5,0.598,0.786,2.0,-5.572,1.0,0.0383,0.00253,0.0016,0.117,0.456,95.019,audio_features,4lIxdJw6W3Fg4vUIYCB0S5,spotify:track:4lIxdJw6W3Fg4vUIYCB0S5,https://api.spotify.com/v1/tracks/4lIxdJw6W3Fg4vUIYCB0S5,https://api.spotify.com/v1/audio-analysis/4lIxdJw6W3Fg4vUIYCB0S5,231000.0,4.0
Taylor Swift,I Can See You (Taylor’s Version) (From The Vault),5kHMfzgLZP95O9NBy0ku4v,0.694,0.764,6.0,-4.893,1.0,0.0337,0.0586,0.0,0.0608,0.819,123.044,audio_features,5kHMfzgLZP95O9NBy0ku4v,spotify:track:5kHMfzgLZP95O9NBy0ku4v,https://api.spotify.com/v1/tracks/5kHMfzgLZP95O9NBy0ku4v,https://api.spotify.com/v1/audio-analysis/5kHMfzgLZP95O9NBy0ku4v,273186.0,4.0
Taylor Swift,Say Don't Go (Taylor's Version) (From The Vault),4NioO5R9sHEZh4cGzMHyNt,0.626,0.547,4.0,-8.285,1.0,0.0342,0.0656,1.67e-05,0.149,0.192,109.946,audio_features,4NioO5R9sHEZh4cGzMHyNt,spotify:track:4NioO5R9sHEZh4cGzMHyNt,https://api.spotify.com/v1/tracks/4NioO5R9sHEZh4cGzMHyNt,https://api.spotify.com/v1/audio-analysis/4NioO5R9sHEZh4cGzMHyNt,279833.0,4.0
Taylor Swift,Love Story (Taylor’s Version),3CeCwYWvdfXbZLXFhBrbnf,,,,,,,,,,,,,,,,,,
Taylor Swift,Love Story (Taylor’s Version),6YvqWjhGD8mB5QXcbcUKtx,0.627,0.792,2.0,-4.311,1.0,0.031,0.13,3.97e-06,0.0845,0.415,119.054,audio_features,6YvqWjhGD8mB5QXcbcUKtx,spotify:track:6YvqWjhGD8mB5QXcbcUKtx,https://api.spotify.com/v1/tracks/6YvqWjhGD8mB5QXcbcUKtx,https://api.spotify.com/v1/audio-analysis/6YvqWjhGD8mB5QXcbcUKtx,235767.0,4.0
Taylor Swift,All Of The Girls You Loved Before,4P9Q0GojKVXpRTJCaL3kyy,0.718,0.467,2.0,-9.66,1.0,0.0398,0.707,6.92e-05,0.126,0.396,95.96,audio_features,4P9Q0GojKVXpRTJCaL3kyy,spotify:track:4P9Q0GojKVXpRTJCaL3kyy,https://api.spotify.com/v1/tracks/4P9Q0GojKVXpRTJCaL3kyy,https://api.spotify.com/v1/audio-analysis/4P9Q0GojKVXpRTJCaL3kyy,221407.0,3.0
Taylor Swift,invisible string,6VsvKPJ4xjVNKpI8VVZ3SV,0.653,0.452,4.0,-11.143,0.0,0.055,0.838,7.73e-05,0.108,0.45,83.433,audio_features,6VsvKPJ4xjVNKpI8VVZ3SV,spotify:track:6VsvKPJ4xjVNKpI8VVZ3SV,https://api.spotify.com/v1/tracks/6VsvKPJ4xjVNKpI8VVZ3SV,https://api.spotify.com/v1/audio-analysis/6VsvKPJ4xjVNKpI8VVZ3SV,252881.0,4.0
Taylor Swift,this is me trying,7kt9e9LFSpN1zQtYEl19o1,0.515,0.476,9.0,-9.843,1.0,0.0328,0.314,4.74e-05,0.171,0.412,135.886,audio_features,7kt9e9LFSpN1zQtYEl19o1,spotify:track:7kt9e9LFSpN1zQtYEl19o1,https://api.spotify.com/v1/tracks/7kt9e9LFSpN1zQtYEl19o1,https://api.spotify.com/v1/audio-analysis/7kt9e9LFSpN1zQtYEl19o1,195097.0,4.0
Taylor Swift,Gorgeous,1ZY1PqizIl78geGM4xWlEA,0.8,0.535,7.0,-6.684,1.0,0.135,0.0713,9.48e-06,0.213,0.451,92.027,audio_features,1ZY1PqizIl78geGM4xWlEA,spotify:track:1ZY1PqizIl78geGM4xWlEA,https://api.spotify.com/v1/tracks/1ZY1PqizIl78geGM4xWlEA,https://api.spotify.com/v1/audio-analysis/1ZY1PqizIl78geGM4xWlEA,209680.0,4.0
Taylor Swift,Out Of The Woods (Taylor's Version),045ZeOHPIzhxxsm8bq5kyE,0.547,0.885,0.0,-5.961,1.0,0.0418,0.000512,9.37e-05,0.39,0.192,91.992,audio_features,045ZeOHPIzhxxsm8bq5kyE,spotify:track:045ZeOHPIzhxxsm8bq5kyE,https://api.spotify.com/v1/tracks/045ZeOHPIzhxxsm8bq5kyE,https://api.spotify.com/v1/audio-analysis/045ZeOHPIzhxxsm8bq5kyE,235800.0,4.0
Taylor Swift,Fearless (Taylor’s Version),77sMIMlNaSURUAXq5coCxE,0.569,0.741,5.0,-4.963,1.0,0.0282,0.0122,0.0,0.333,0.43,100.118,audio_features,77sMIMlNaSURUAXq5coCxE,spotify:track:77sMIMlNaSURUAXq5coCxE,https://api.spotify.com/v1/tracks/77sMIMlNaSURUAXq5coCxE,https://api.spotify.com/v1/audio-analysis/77sMIMlNaSURUAXq5coCxE,241592.0,4.0
Taylor Swift,End Game,2x0WlnmfG39ZuDmstl9xfX,0.649,0.589,2.0,-6.237,1.0,0.0558,0.00845,0.0,0.108,0.151,159.073,audio_features,2x0WlnmfG39ZuDmstl9xfX,spotify:track:2x0WlnmfG39ZuDmstl9xfX,https://api.spotify.com/v1/tracks/2x0WlnmfG39ZuDmstl9xfX,https://api.spotify.com/v1/audio-analysis/2x0WlnmfG39ZuDmstl9xfX,244827.0,4.0
Taylor Swift,New Romantics (Taylor's Version),2vPMoMDXxu9uX1igWZmXSG,0.651,0.855,5.0,-5.959,1.0,0.0538,0.0068,9.81e-06,0.0759,0.698,121.98,audio_features,2vPMoMDXxu9uX1igWZmXSG,spotify:track:2vPMoMDXxu9uX1igWZmXSG,https://api.spotify.com/v1/tracks/2vPMoMDXxu9uX1igWZmXSG,https://api.spotify.com/v1/audio-analysis/2vPMoMDXxu9uX1igWZmXSG,230178.0,4.0
Taylor Swift,Hits Different,3xYJScVfxByb61dYHTwiby,0.672,0.782,5.0,-6.499,1.0,0.0421,0.148,4.73e-06,0.296,0.239,106.026,audio_features,3xYJScVfxByb61dYHTwiby,spotify:track:3xYJScVfxByb61dYHTwiby,https://api.spotify.com/v1/tracks/3xYJScVfxByb61dYHTwiby,https://api.spotify.com/v1/audio-analysis/3xYJScVfxByb61dYHTwiby,234467.0,4.0
Taylor Swift,Afterglow,1SymEzIT3H8UZfibCs3TYi,0.756,0.449,9.0,-8.746,1.0,0.0344,0.13,0.0,0.114,0.399,111.011,audio_features,1SymEzIT3H8UZfibCs3TYi,spotify:track:1SymEzIT3H8UZfibCs3TYi,https://api.spotify.com/v1/tracks/1SymEzIT3H8UZfibCs3TYi,https://api.spotify.com/v1/audio-analysis/1SymEzIT3H8UZfibCs3TYi,223293.0,4.0
Taylor Swift,Dress,6oVxXO5oQ4pTpO8RSnkzvv,0.719,0.469,0.0,-8.792,1.0,0.0533,0.0329,0.0,0.169,0.0851,120.085,audio_features,6oVxXO5oQ4pTpO8RSnkzvv,spotify:track:6oVxXO5oQ4pTpO8RSnkzvv,https://api.spotify.com/v1/tracks/6oVxXO5oQ4pTpO8RSnkzvv,https://api.spotify.com/v1/audio-analysis/6oVxXO5oQ4pTpO8RSnkzvv,230373.0,4.0
Taylor Swift,Daylight,1fzAuUVbzlhZ1lJAx9PtY6,0.557,0.496,0.0,-9.602,1.0,0.0563,0.808,0.000173,0.0772,0.265,149.983,audio_features,1fzAuUVbzlhZ1lJAx9PtY6,spotify:track:1fzAuUVbzlhZ1lJAx9PtY6,https://api.spotify.com/v1/tracks/1fzAuUVbzlhZ1lJAx9PtY6,https://api.spotify.com/v1/audio-analysis/1fzAuUVbzlhZ1lJAx9PtY6,293453.0,4.0
Taylor Swift,Mine (Taylor's Version),7G0gBu6nLdhFDPRLc0HdDG,0.646,0.783,7.0,-2.846,1.0,0.0356,0.00444,1.38e-06,0.171,0.49,121.08,audio_features,7G0gBu6nLdhFDPRLc0HdDG,spotify:track:7G0gBu6nLdhFDPRLc0HdDG,https://api.spotify.com/v1/tracks/7G0gBu6nLdhFDPRLc0HdDG,https://api.spotify.com/v1/audio-analysis/7G0gBu6nLdhFDPRLc0HdDG,231707.0,4.0
Taylor Swift,ME! (feat. Brendon Urie of Panic! At The Disco),2Rk4JlNc2TPmZe2af99d45,0.61,0.83,0.0,-4.105,1.0,0.0571,0.033,0.0,0.118,0.728,182.162,audio_features,2Rk4JlNc2TPmZe2af99d45,spotify:track:2Rk4JlNc2TPmZe2af99d45,https://api.spotify.com/v1/tracks/2Rk4JlNc2TPmZe2af99d45,https://api.spotify.com/v1/audio-analysis/2Rk4JlNc2TPmZe2af99d45,193000.0,4.0
Taylor Swift,tolerate it,0PurA4JVJ8YQgSVopY8fn6,0.316,0.361,9.0,-10.381,1.0,0.0488,0.878,2.67e-05,0.0797,0.221,74.952,audio_features,0PurA4JVJ8YQgSVopY8fn6,spotify:track:0PurA4JVJ8YQgSVopY8fn6,https://api.spotify.com/v1/tracks/0PurA4JVJ8YQgSVopY8fn6,https://api.spotify.com/v1/audio-analysis/0PurA4JVJ8YQgSVopY8fn6,245440.0,5.0
Taylor Swift,Call It What You Want,1GwMQaZz6Au3QLDbjbMdme,0.598,0.504,9.0,-9.874,1.0,0.0731,0.186,0.000221,0.34,0.252,163.954,audio_features,1GwMQaZz6Au3QLDbjbMdme,spotify:track:1GwMQaZz6Au3QLDbjbMdme,https://api.spotify.com/v1/tracks/1GwMQaZz6Au3QLDbjbMdme,https://api.spotify.com/v1/audio-analysis/1GwMQaZz6Au3QLDbjbMdme,203507.0,4.0
Taylor Swift,Back To December (Taylor's Version),79uDOz0zuuWS7HWxzMmTa2,0.497,0.635,2.0,-3.927,1.0,0.0273,0.00621,0.0,0.117,0.203,142.063,audio_features,79uDOz0zuuWS7HWxzMmTa2,spotify:track:79uDOz0zuuWS7HWxzMmTa2,https://api.spotify.com/v1/tracks/79uDOz0zuuWS7HWxzMmTa2,https://api.spotify.com/v1/audio-analysis/79uDOz0zuuWS7HWxzMmTa2,294190.0,4.0
Taylor Swift,Vigilante Shit,1xwAWUI6Dj0WGC3KiUPN0O,0.798,0.277,4.0,-11.096,0.0,0.39,0.173,5.25e-05,0.121,0.163,79.846,audio_features,1xwAWUI6Dj0WGC3KiUPN0O,spotify:track:1xwAWUI6Dj0WGC3KiUPN0O,https://api.spotify.com/v1/tracks/1xwAWUI6Dj0WGC3KiUPN0O,https://api.spotify.com/v1/audio-analysis/1xwAWUI6Dj0WGC3KiUPN0O,164801.0,4.0
Taylor Swift,Picture To Burn,32mVHdy0bi1XKgr0ajsBlG,0.658,0.877,7.0,-2.098,1.0,0.0323,0.173,0.0,0.0962,0.821,105.586,audio_features,32mVHdy0bi1XKgr0ajsBlG,spotify:track:32mVHdy0bi1XKgr0ajsBlG,https://api.spotify.com/v1/tracks/32mVHdy0bi1XKgr0ajsBlG,https://api.spotify.com/v1/audio-analysis/32mVHdy0bi1XKgr0ajsBlG,173067.0,4.0
Taylor Swift,I Knew You Were Trouble.,6FB3v4YcR57y4tXFcdxI1E,0.622,0.469,3.0,-6.798,0.0,0.0363,0.00454,2.25e-06,0.0335,0.679,77.019,audio_features,6FB3v4YcR57y4tXFcdxI1E,spotify:track:6FB3v4YcR57y4tXFcdxI1E,https://api.spotify.com/v1/tracks/6FB3v4YcR57y4tXFcdxI1E,https://api.spotify.com/v1/audio-analysis/6FB3v4YcR57y4tXFcdxI1E,219720.0,4.0
Taylor Swift,Shake It Off (Taylor's Version),3pv7Q5v2dpdefwdWIvE7yH,0.632,0.807,7.0,-5.676,1.0,0.0738,0.0103,1.27e-05,0.29,0.921,160.055,audio_features,3pv7Q5v2dpdefwdWIvE7yH,spotify:track:3pv7Q5v2dpdefwdWIvE7yH,https://api.spotify.com/v1/tracks/3pv7Q5v2dpdefwdWIvE7yH,https://api.spotify.com/v1/audio-analysis/3pv7Q5v2dpdefwdWIvE7yH,219209.0,4.0
Taylor Swift,Maroon,3eX0NZfLtGzoLUxPNvRfqm,0.637,0.398,7.0,-8.294,1.0,0.0564,0.0573,1.03e-06,0.101,0.0374,108.075,audio_features,3eX0NZfLtGzoLUxPNvRfqm,spotify:track:3eX0NZfLtGzoLUxPNvRfqm,https://api.spotify.com/v1/tracks/3eX0NZfLtGzoLUxPNvRfqm,https://api.spotify.com/v1/audio-analysis/3eX0NZfLtGzoLUxPNvRfqm,218271.0,4.0
Taylor Swift,False God,5hQSXkFgbxjZo9uCwd11so,0.739,0.32,11.0,-10.862,0.0,0.239,0.736,0.000147,0.111,0.351,79.97,audio_features,5hQSXkFgbxjZo9uCwd11so,spotify:track:5hQSXkFgbxjZo9uCwd11so,https://api.spotify.com/v1/tracks/5hQSXkFgbxjZo9uCwd11so,https://api.spotify.com/v1/audio-analysis/5hQSXkFgbxjZo9uCwd11so,200307.0,4.0
Taylor Swift,Wildest Dreams (Taylor's Version),1Ov37jtRQ2YNAe8HzfczkL,0.583,0.67,8.0,-7.289,1.0,0.0646,0.0374,0.0001,0.126,0.498,140.061,audio_features,1Ov37jtRQ2YNAe8HzfczkL,spotify:track:1Ov37jtRQ2YNAe8HzfczkL,https://api.spotify.com/v1/tracks/1Ov37jtRQ2YNAe8HzfczkL,https://api.spotify.com/v1/audio-analysis/1Ov37jtRQ2YNAe8HzfczkL,220433.0,4.0
Taylor Swift,Death By A Thousand Cuts,2dgFqt3w9xIQRjhPtwNk3D,0.712,0.732,4.0,-6.754,1.0,0.0629,0.454,0.0,0.319,0.313,94.071,audio_features,2dgFqt3w9xIQRjhPtwNk3D,spotify:track:2dgFqt3w9xIQRjhPtwNk3D,https://api.spotify.com/v1/tracks/2dgFqt3w9xIQRjhPtwNk3D,https://api.spotify.com/v1/audio-analysis/2dgFqt3w9xIQRjhPtwNk3D,198533.0,4.0
Taylor Swift,Snow On The Beach (feat. More Lana Del Rey),4zmKGsrXjLmljb5fTaBTot,0.664,0.401,6.0,-10.934,0.0,0.0344,0.806,3.5e-06,0.108,0.315,109.846,audio_features,4zmKGsrXjLmljb5fTaBTot,spotify:track:4zmKGsrXjLmljb5fTaBTot,https://api.spotify.com/v1/tracks/4zmKGsrXjLmljb5fTaBTot,https://api.spotify.com/v1/audio-analysis/4zmKGsrXjLmljb5fTaBTot,229943.0,4.0
Taylor Swift,22 (Taylor's Version),3yII7UwgLF6K5zW3xad3MP,0.642,0.695,7.0,-5.62,1.0,0.0281,0.000443,1.02e-05,0.0753,0.642,103.984,audio_features,3yII7UwgLF6K5zW3xad3MP,spotify:track:3yII7UwgLF6K5zW3xad3MP,https://api.spotify.com/v1/tracks/3yII7UwgLF6K5zW3xad3MP,https://api.spotify.com/v1/audio-analysis/3yII7UwgLF6K5zW3xad3MP,230960.0,4.0
